CustomerNo,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_segment,RFM_score,Segment
15938.0,113,6,4275.25,4,1,3,413,8,Potential Loyalist
15939.0,90,15,54655.21,4,1,5,415,10,Loyal Customers
15940.0,312,1,77.68,1,1,1,111,3,At Risk
15941.0,33,1,184880.85,5,1,5,515,11,Loyal Customers
15942.0,134,1,2723.74,4,1,2,412,7,Potential Loyalist
15944.0,277,1,845.62,2,1,1,211,4,At Risk
15945.0,249,2,784.4,2,1,1,211,4,At Risk
15947.0,83,1,8536.92,4,1,4,414,9,Loyal Customers
15948.0,9,2,5929.14,5,1,3,513,9,Loyal Customers
15949.0,17,2,2682.84,5,1,2,512,8,Potential Loyalist
15950.0,2,6,20336.4,5,1,5,515,11,Loyal Customers
15951.0,2,3,3070.0,5,1,2,512,8,Potential Loyalist
15952.0,34,4,4759.12,5,1,3,513,9,Loyal Customers
15953.0,16,10,10193.15,5,1,4,514,10,Loyal Customers
15955.0,25,16,22973.57,5,1,5,515,11,Loyal Customers
15957.0,32,2,2536.15,5,1,2,512,8,Potential Loyalist
15958.0,75,1,445.20000000000005,5,1,1,511,7,Potential Loyalist
15961.0,197,1,1171.47,3,1,1,311,5,At Risk
15963.0,20,2,3536.7799999999997,5,1,3,513,9,Loyal Customers
15965.0,18,4,4971.38,5,1,3,513,9,Loyal Customers
15967.0,24,2,2484.79,5,1,2,512,8,Potential Loyalist
15969.0,3,4,1660.54,5,1,2,512,8,Potential Loyalist
15970.0,304,1,1212.18,1,1,1,111,3,At Risk
15971.0,18,12,18126.02,5,1,5,515,11,Loyal Customers
15973.0,236,3,994.3299999999999,2,1,1,211,4,At Risk
15974.0,40,8,26573.14,5,1,5,515,11,Loyal Customers
15975.0,85,1,2870.92,4,1,2,412,7,Potential Loyalist
15976.0,166,2,3149.61,3,1,2,312,6,Potential Loyalist
15977.0,18,2,11495.13,5,1,4,514,10,Loyal Customers
15978.0,78,1,10103.44,4,1,4,414,9,Loyal Customers
15980.0,89,3,18449.06,4,1,5,415,10,Loyal Customers
15981.0,25,8,19071.12,5,1,5,515,11,Loyal Customers
15982.0,78,1,71.67,4,1,1,411,6,Potential Loyalist
15983.0,23,4,10581.699999999999,5,1,4,514,10,Loyal Customers
15984.0,3,11,17501.8,5,1,5,515,11,Loyal Customers
15985.0,124,4,12494.16,4,1,4,414,9,Loyal Customers
15986.0,31,1,2919.48,5,1,2,512,8,Potential Loyalist
15987.0,13,7,16246.269999999999,5,1,5,515,11,Loyal Customers
15988.0,20,1,2005.52,5,1,2,512,8,Potential Loyalist
15990.0,45,2,5053.76,5,1,3,513,9,Loyal Customers
15991.0,372,1,355.09999999999997,1,1,1,111,3,At Risk
15992.0,4,1,105.23,5,1,1,511,7,Potential Loyalist
15993.0,9,11,22095.02,5,1,5,515,11,Loyal Customers
15994.0,55,1,2197.63,5,1,2,512,8,Potential Loyalist
15996.0,89,7,4916.17,4,1,3,413,8,Potential Loyalist
15998.0,37,6,23694.42,5,1,5,515,11,Loyal Customers
16000.0,3,3,31630.9,5,1,5,515,11,Loyal Customers
16003.0,30,5,16975.56,5,1,5,515,11,Loyal Customers
16005.0,13,4,2492.7400000000002,5,1,2,512,8,Potential Loyalist
16006.0,212,1,964.95,3,1,1,311,5,At Risk
16007.0,48,4,15628.11,5,1,5,515,11,Loyal Customers
16008.0,24,3,3254.95,5,1,3,513,9,Loyal Customers
16009.0,23,4,4687.66,5,1,3,513,9,Loyal Customers
16010.0,246,3,2411.69,2,1,2,212,5,At Risk
16011.0,9,16,23197.05,5,1,5,515,11,Loyal Customers
16012.0,36,3,9639.949999999999,5,1,4,514,10,Loyal Customers
16013.0,4,53,173973.81,5,2,5,525,12,Champions
16014.0,36,4,3189.33,5,1,2,512,8,Potential Loyalist
16015.0,4,4,8351.710000000001,5,1,4,514,10,Loyal Customers
16016.0,4,10,6683.48,5,1,4,514,10,Loyal Customers
16017.0,48,1,1262.52,5,1,1,511,7,Potential Loyalist
16018.0,40,2,2366.34,5,1,2,512,8,Potential Loyalist
16019.0,2,10,20851.59,5,1,5,515,11,Loyal Customers
16020.0,17,3,4467.22,5,1,3,513,9,Loyal Customers
16022.0,261,1,3165.68,2,1,2,212,5,At Risk
16023.0,47,3,4388.44,5,1,3,513,9,Loyal Customers
16024.0,13,1,2511.08,5,1,2,512,8,Potential Loyalist
16025.0,30,1,3914.82,5,1,3,513,9,Loyal Customers
16026.0,44,1,2733.0,5,1,2,512,8,Potential Loyalist
16027.0,92,6,12711.35,4,1,4,414,9,Loyal Customers
16029.0,39,66,361289.7,5,2,5,525,12,Champions
16030.0,310,1,3119.24,1,1,2,112,4,At Risk
16031.0,93,2,4876.5,4,1,3,413,8,Potential Loyalist
16033.0,6,27,43359.7,5,1,5,515,11,Loyal Customers
16034.0,197,3,2929.08,3,1,2,312,6,Potential Loyalist
16036.0,88,2,7498.94,4,1,4,414,9,Loyal Customers
16037.0,270,3,5023.96,2,1,3,213,6,Potential Loyalist
16038.0,8,4,2794.5699999999997,5,1,2,512,8,Potential Loyalist
16040.0,66,4,8434.61,5,1,4,514,10,Loyal Customers
16041.0,31,3,19484.760000000002,5,1,5,515,11,Loyal Customers
16042.0,23,7,8549.34,5,1,4,514,10,Loyal Customers
16043.0,38,4,5949.21,5,1,3,513,9,Loyal Customers
16045.0,120,4,10567.84,4,1,4,414,9,Loyal Customers
16048.0,86,3,1715.3600000000001,4,1,2,412,7,Potential Loyalist
16049.0,41,3,8823.41,5,1,4,514,10,Loyal Customers
16050.0,174,1,2990.52,3,1,2,312,6,Potential Loyalist
16051.0,158,1,6706.79,3,1,4,314,8,Potential Loyalist
16052.0,55,2,3295.55,5,1,3,513,9,Loyal Customers
16053.0,33,2,19059.82,5,1,5,515,11,Loyal Customers
16054.0,146,1,4698.3099999999995,4,1,3,413,8,Potential Loyalist
16055.0,158,2,17273.84,3,1,5,315,9,Loyal Customers
16056.0,46,1,4131.2,5,1,3,513,9,Loyal Customers
16057.0,5,10,8897.56,5,1,4,514,10,Loyal Customers
16059.0,66,6,8058.95,5,1,4,514,10,Loyal Customers
16061.0,270,1,-40.95,2,1,1,211,4,At Risk
16062.0,10,4,8469.79,5,1,4,514,10,Loyal Customers
16063.0,261,1,3029.1,2,1,2,212,5,At Risk
16065.0,366,1,2664.52,1,1,2,112,4,At Risk
16066.0,17,6,15008.89,5,1,5,515,11,Loyal Customers
16070.0,23,2,5364.74,5,1,3,513,9,Loyal Customers
16071.0,45,1,1936.01,5,1,2,512,8,Potential Loyalist
16072.0,289,1,2033.57,2,1,2,212,5,At Risk
16073.0,292,2,475.82,2,1,1,211,4,At Risk
16074.0,360,1,169.63,1,1,1,111,3,At Risk
16076.0,4,11,15459.84,5,1,5,515,11,Loyal Customers
16078.0,284,1,245.12,2,1,1,211,4,At Risk
16079.0,17,3,8771.5,5,1,4,514,10,Loyal Customers
16080.0,82,3,1123.1599999999999,4,1,1,411,6,Potential Loyalist
16081.0,57,5,17959.47,5,1,5,515,11,Loyal Customers
16082.0,185,1,1722.6,3,1,2,312,6,Potential Loyalist
16083.0,101,2,10657.06,4,1,4,414,9,Loyal Customers
16084.0,300,1,2661.0,1,1,2,112,4,At Risk
16085.0,24,5,7525.08,5,1,4,514,10,Loyal Customers
16086.0,60,6,5271.69,5,1,3,513,9,Loyal Customers
16091.0,155,2,1653.62,3,1,2,312,6,Potential Loyalist
16092.0,99,5,6968.82,4,1,4,414,9,Loyal Customers
16093.0,107,1,222.39999999999998,4,1,1,411,6,Potential Loyalist
16094.0,12,6,6787.63,5,1,4,514,10,Loyal Customers
16096.0,265,2,1829.48,2,1,2,212,5,At Risk
16097.0,241,1,1081.31,2,1,1,211,4,At Risk
16098.0,88,7,8338.44,4,1,4,414,9,Loyal Customers
16099.0,51,3,4084.1,5,1,3,513,9,Loyal Customers
16101.0,10,3,7741.08,5,1,4,514,10,Loyal Customers
16102.0,43,3,11542.72,5,1,4,514,10,Loyal Customers
16103.0,8,6,7160.06,5,1,4,514,10,Loyal Customers
16104.0,62,2,11988.95,5,1,4,514,10,Loyal Customers
16105.0,249,1,3728.24,2,1,3,213,6,Potential Loyalist
16106.0,66,1,869.62,5,1,1,511,7,Potential Loyalist
16107.0,18,7,14044.04,5,1,4,514,10,Loyal Customers
16108.0,85,2,6852.06,4,1,4,414,9,Loyal Customers
16109.0,219,2,6899.52,3,1,4,314,8,Potential Loyalist
16110.0,46,3,8719.31,5,1,4,514,10,Loyal Customers
16112.0,144,4,6083.12,4,1,3,413,8,Potential Loyalist
16113.0,184,1,1969.66,3,1,2,312,6,Potential Loyalist
16114.0,171,1,579.74,3,1,1,311,5,At Risk
16115.0,10,8,11273.619999999999,5,1,4,514,10,Loyal Customers
16116.0,206,2,3129.0099999999998,3,1,2,312,6,Potential Loyalist
16117.0,166,2,2159.17,3,1,2,312,6,Potential Loyalist
16119.0,9,3,4293.69,5,1,3,513,9,Loyal Customers
16120.0,60,5,10202.67,5,1,4,514,10,Loyal Customers
16121.0,58,2,6584.36,5,1,3,513,9,Loyal Customers
16122.0,74,5,12338.58,5,1,4,514,10,Loyal Customers
16123.0,52,1,2057.7400000000002,5,1,2,512,8,Potential Loyalist
16124.0,317,2,612.0600000000001,1,1,1,111,3,At Risk
16125.0,368,1,1445.15,1,1,2,112,4,At Risk
16126.0,30,4,28222.56,5,1,5,515,11,Loyal Customers
16127.0,40,1,3983.02,5,1,3,513,9,Loyal Customers
16128.0,18,6,11558.51,5,1,4,514,10,Loyal Customers
16130.0,330,1,1663.1599999999999,1,1,2,112,4,At Risk
16131.0,52,7,23126.510000000002,5,1,5,515,11,Loyal Customers
16132.0,330,1,835.49,1,1,1,111,3,At Risk
16133.0,4,46,98046.04,5,1,5,515,11,Loyal Customers
16134.0,22,3,4222.1,5,1,3,513,9,Loyal Customers
16135.0,263,1,2672.32,2,1,2,212,5,At Risk
16136.0,60,3,5236.86,5,1,3,513,9,Loyal Customers
16137.0,71,1,4911.6,5,1,3,513,9,Loyal Customers
16138.0,369,1,-18.4,1,1,1,111,3,At Risk
16139.0,19,3,4033.16,5,1,3,513,9,Loyal Customers
16140.0,53,3,8187.54,5,1,4,514,10,Loyal Customers
16141.0,89,1,3075.03,4,1,2,412,7,Potential Loyalist
16142.0,250,1,4633.72,2,1,3,213,6,Potential Loyalist
16143.0,4,7,11249.29,5,1,4,514,10,Loyal Customers
16144.0,247,1,343.52,2,1,1,211,4,At Risk
16145.0,9,18,33720.48,5,1,5,515,11,Loyal Customers
16146.0,158,3,5128.43,3,1,3,313,7,Potential Loyalist
16147.0,134,1,2781.96,4,1,2,412,7,Potential Loyalist
16148.0,297,1,816.48,2,1,1,211,4,At Risk
16149.0,5,2,2801.96,5,1,2,512,8,Potential Loyalist
16150.0,8,12,11965.539999999999,5,1,4,514,10,Loyal Customers
16152.0,269,1,8455.06,2,1,4,214,7,Potential Loyalist
16153.0,50,5,11733.8,5,1,4,514,10,Loyal Customers
16154.0,43,1,1815.34,5,1,2,512,8,Potential Loyalist
16156.0,9,13,14426.6,5,1,5,515,11,Loyal Customers
16157.0,16,4,3123.69,5,1,2,512,8,Potential Loyalist
16159.0,282,1,2775.7999999999997,2,1,2,212,5,At Risk
16160.0,65,4,11772.94,5,1,4,514,10,Loyal Customers
16161.0,2,25,25274.18,5,1,5,515,11,Loyal Customers
16162.0,211,2,4275.51,3,1,3,313,7,Potential Loyalist
16163.0,157,5,11065.39,3,1,4,314,8,Potential Loyalist
16164.0,18,4,5187.98,5,1,3,513,9,Loyal Customers
16166.0,256,1,1261.88,2,1,1,211,4,At Risk
16168.0,11,28,22696.26,5,1,5,515,11,Loyal Customers
16169.0,9,4,13137.15,5,1,4,514,10,Loyal Customers
16170.0,51,7,19961.92,5,1,5,515,11,Loyal Customers
16171.0,60,1,321.0,5,1,1,511,7,Potential Loyalist
16172.0,96,5,8925.08,4,1,4,414,9,Loyal Customers
16173.0,16,7,6403.06,5,1,3,513,9,Loyal Customers
16174.0,127,3,7470.14,4,1,4,414,9,Loyal Customers
16175.0,95,5,8078.08,4,1,4,414,9,Loyal Customers
16176.0,285,1,881.51,2,1,1,211,4,At Risk
16177.0,51,1,1313.9199999999998,5,1,1,511,7,Potential Loyalist
16178.0,139,1,1166.26,4,1,1,411,6,Potential Loyalist
16179.0,61,1,1112.09,5,1,1,511,7,Potential Loyalist
16180.0,101,10,44238.26,4,1,5,415,10,Loyal Customers
16181.0,43,2,1821.38,5,1,2,512,8,Potential Loyalist
16182.0,73,5,32235.68,5,1,5,515,11,Loyal Customers
16183.0,68,1,1381.41,5,1,1,511,7,Potential Loyalist
16184.0,65,7,6923.86,5,1,4,514,10,Loyal Customers
16185.0,17,2,2626.45,5,1,2,512,8,Potential Loyalist
16186.0,23,13,32626.75,5,1,5,515,11,Loyal Customers
16187.0,32,18,65363.57,5,1,5,515,11,Loyal Customers
16188.0,45,4,8779.98,5,1,4,514,10,Loyal Customers
16189.0,16,2,1391.72,5,1,1,511,7,Potential Loyalist
16190.0,41,1,1122.5500000000002,5,1,1,511,7,Potential Loyalist
16191.0,3,25,41487.75,5,1,5,515,11,Loyal Customers
16193.0,237,1,2567.08,2,1,2,212,5,At Risk
16197.0,3,1,74.93,5,1,1,511,7,Potential Loyalist
16198.0,76,1,1722.44,4,1,2,412,7,Potential Loyalist
16200.0,5,2,4570.32,5,1,3,513,9,Loyal Customers
16201.0,4,6,12705.59,5,1,4,514,10,Loyal Customers
16202.0,361,1,2332.12,1,1,2,112,4,At Risk
16203.0,59,5,3278.71,5,1,3,513,9,Loyal Customers
16204.0,24,1,2628.08,5,1,2,512,8,Potential Loyalist
16205.0,31,4,5641.46,5,1,3,513,9,Loyal Customers
16206.0,55,5,4590.75,5,1,3,513,9,Loyal Customers
16207.0,26,2,3175.5,5,1,2,512,8,Potential Loyalist
16208.0,45,3,4958.71,5,1,3,513,9,Loyal Customers
16209.0,89,6,15961.970000000001,4,1,5,415,10,Loyal Customers
16210.0,2,17,84327.78,5,1,5,515,11,Loyal Customers
16211.0,82,2,2064.58,4,1,2,412,7,Potential Loyalist
16212.0,20,3,3048.61,5,1,2,512,8,Potential Loyalist
16213.0,79,1,654.96,4,1,1,411,6,Potential Loyalist
16214.0,171,3,5332.46,3,1,3,313,7,Potential Loyalist
16215.0,81,2,8849.11,4,1,4,414,9,Loyal Customers
16216.0,268,1,3540.82,2,1,3,213,6,Potential Loyalist
16217.0,2,4,12939.24,5,1,4,514,10,Loyal Customers
16218.0,30,8,19752.32,5,1,5,515,11,Loyal Customers
16219.0,2,2,20078.03,5,1,5,515,11,Loyal Customers
16221.0,37,3,7994.55,5,1,4,514,10,Loyal Customers
16222.0,319,1,4111.93,1,1,3,113,5,At Risk
16224.0,58,5,15333.689999999999,5,1,5,515,11,Loyal Customers
16225.0,45,7,17978.85,5,1,5,515,11,Loyal Customers
16226.0,204,3,2229.36,3,1,2,312,6,Potential Loyalist
16227.0,220,3,1233.12,3,1,1,311,5,At Risk
16229.0,88,2,3901.44,4,1,3,413,8,Potential Loyalist
16230.0,190,2,4057.48,3,1,3,313,7,Potential Loyalist
16232.0,33,5,6613.36,5,1,3,513,9,Loyal Customers
16233.0,72,5,2123.61,5,1,2,512,8,Potential Loyalist
16235.0,41,5,4099.39,5,1,3,513,9,Loyal Customers
16236.0,79,1,2266.8,4,1,2,412,7,Potential Loyalist
16238.0,2,1,4454.74,5,1,3,513,9,Loyal Customers
16239.0,57,3,2377.72,5,1,2,512,8,Potential Loyalist
16240.0,9,6,45235.979999999996,5,1,5,515,11,Loyal Customers
16241.0,10,13,14944.24,5,1,5,515,11,Loyal Customers
16242.0,9,8,18206.26,5,1,5,515,11,Loyal Customers
16243.0,34,3,1754.43,5,1,2,512,8,Potential Loyalist
16244.0,212,2,10324.11,3,1,4,314,8,Potential Loyalist
16245.0,24,6,11762.09,5,1,4,514,10,Loyal Customers
16247.0,171,1,1982.69,3,1,2,312,6,Potential Loyalist
16248.0,62,1,956.1,5,1,1,511,7,Potential Loyalist
16249.0,53,5,11581.23,5,1,4,514,10,Loyal Customers
16250.0,262,3,9864.79,2,1,4,214,7,Potential Loyalist
16252.0,367,1,-1921.72,1,1,1,111,3,At Risk
16253.0,67,2,36912.0,5,1,5,515,11,Loyal Customers
16254.0,176,1,27.259999999999998,3,1,1,311,5,At Risk
16255.0,17,10,19021.13,5,1,5,515,11,Loyal Customers
16256.0,258,2,6665.3,2,1,4,214,7,Potential Loyalist
16257.0,177,1,32.75,3,1,1,311,5,At Risk
16258.0,46,5,34683.03,5,1,5,515,11,Loyal Customers
16260.0,51,1,3644.3,5,1,3,513,9,Loyal Customers
16261.0,18,4,3797.05,5,1,3,513,9,Loyal Customers
16262.0,361,1,-83.69,1,1,1,111,3,At Risk
16265.0,10,12,28988.31,5,1,5,515,11,Loyal Customers
16266.0,74,7,4807.59,5,1,3,513,9,Loyal Customers
16268.0,72,2,6085.66,5,1,3,513,9,Loyal Customers
16270.0,354,1,8220.88,1,1,4,114,6,Potential Loyalist
16271.0,16,5,9447.23,5,1,4,514,10,Loyal Customers
16272.0,117,1,1912.88,4,1,2,412,7,Potential Loyalist
16274.0,374,1,1887.46,1,1,2,112,4,At Risk
16275.0,197,1,4017.92,3,1,3,313,7,Potential Loyalist
16276.0,177,1,5136.84,3,1,3,313,7,Potential Loyalist
16277.0,192,1,2995.89,3,1,2,312,6,Potential Loyalist
16278.0,24,3,1668.34,5,1,2,512,8,Potential Loyalist
16279.0,22,4,11581.17,5,1,4,514,10,Loyal Customers
16281.0,73,1,11387.86,5,1,4,514,10,Loyal Customers
16282.0,340,1,1340.98,1,1,1,111,3,At Risk
16283.0,6,7,13361.81,5,1,4,514,10,Loyal Customers
16284.0,32,2,6297.91,5,1,3,513,9,Loyal Customers
16287.0,170,1,3200.1600000000003,3,1,2,312,6,Potential Loyalist
16289.0,11,1,24.52,5,1,1,511,7,Potential Loyalist
16290.0,43,1,28.18,5,1,1,511,7,Potential Loyalist
16292.0,118,2,2214.81,4,1,2,412,7,Potential Loyalist
16293.0,9,13,13426.25,5,1,4,514,10,Loyal Customers
16295.0,10,5,14661.48,5,1,5,515,11,Loyal Customers
16297.0,250,3,2141.0299999999997,2,1,2,212,5,At Risk
16298.0,23,4,13905.82,5,1,4,514,10,Loyal Customers
16301.0,82,1,70.42,4,1,1,411,6,Potential Loyalist
16302.0,108,2,1591.46,4,1,2,412,7,Potential Loyalist
16303.0,26,4,28310.719999999998,5,1,5,515,11,Loyal Customers
16305.0,139,1,2388.4,4,1,2,412,7,Potential Loyalist
16306.0,214,9,5444.83,3,1,3,313,7,Potential Loyalist
16308.0,38,4,84640.0,5,1,5,515,11,Loyal Customers
16309.0,92,3,5469.88,4,1,3,413,8,Potential Loyalist
16311.0,18,2,3656.0,5,1,3,513,9,Loyal Customers
16313.0,4,2,1498.83,5,1,2,512,8,Potential Loyalist
16315.0,284,2,1404.21,2,1,1,211,4,At Risk
16316.0,65,12,18726.18,5,1,5,515,11,Loyal Customers
16317.0,120,3,10496.88,4,1,4,414,9,Loyal Customers
16318.0,36,1,2376.21,5,1,2,512,8,Potential Loyalist
16319.0,218,1,1152.48,3,1,1,311,5,At Risk
16320.0,173,2,8566.82,3,1,4,314,8,Potential Loyalist
16321.0,73,7,1035.78,5,1,1,511,7,Potential Loyalist
16322.0,2,2,2251.9,5,1,2,512,8,Potential Loyalist
16323.0,197,1,725.0,3,1,1,311,5,At Risk
16324.0,129,3,3161.33,4,1,2,412,7,Potential Loyalist
16325.0,45,5,2203.88,5,1,2,512,8,Potential Loyalist
16326.0,6,15,8860.29,5,1,4,514,10,Loyal Customers
16327.0,15,7,27480.329999999998,5,1,5,515,11,Loyal Customers
16330.0,18,4,1734.3200000000002,5,1,2,512,8,Potential Loyalist
16332.0,29,8,9698.59,5,1,4,514,10,Loyal Customers
16333.0,8,22,349966.24,5,1,5,515,11,Loyal Customers
16337.0,37,2,9508.94,5,1,4,514,10,Loyal Customers
16338.0,158,1,1121.6999999999998,3,1,1,311,5,At Risk
16339.0,285,1,311.65,2,1,1,211,4,At Risk
16340.0,108,1,5529.0199999999995,4,1,3,413,8,Potential Loyalist
16341.0,25,6,13856.82,5,1,4,514,10,Loyal Customers
16342.0,76,4,1629.98,4,1,2,412,7,Potential Loyalist
16343.0,17,2,1279.83,5,1,1,511,7,Potential Loyalist
16344.0,159,1,288.18,3,1,1,311,5,At Risk
16345.0,45,1,4597.4,5,1,3,513,9,Loyal Customers
16347.0,12,2,2999.01,5,1,2,512,8,Potential Loyalist
16348.0,33,7,9631.19,5,1,4,514,10,Loyal Customers
16349.0,291,2,21255.399999999998,2,1,5,215,8,Potential Loyalist
16350.0,22,5,6346.34,5,1,3,513,9,Loyal Customers
16351.0,333,1,717.54,1,1,1,111,3,At Risk
16352.0,11,3,2948.09,5,1,2,512,8,Potential Loyalist
16353.0,4,23,24551.09,5,1,5,515,11,Loyal Customers
16354.0,64,2,1899.61,5,1,2,512,8,Potential Loyalist
16356.0,198,4,1158.43,3,1,1,311,5,At Risk
16357.0,34,3,3196.5,5,1,2,512,8,Potential Loyalist
16358.0,2,5,12915.18,5,1,4,514,10,Loyal Customers
16359.0,8,12,12842.72,5,1,4,514,10,Loyal Customers
16360.0,5,8,22395.81,5,1,5,515,11,Loyal Customers
16361.0,10,4,4837.11,5,1,3,513,9,Loyal Customers
16362.0,33,9,3836.46,5,1,3,513,9,Loyal Customers
16363.0,54,1,645.0,5,1,1,511,7,Potential Loyalist
16364.0,12,2,2540.88,5,1,2,512,8,Potential Loyalist
16365.0,18,9,6079.28,5,1,3,513,9,Loyal Customers
16366.0,8,2,3485.05,5,1,3,513,9,Loyal Customers
16367.0,38,3,11457.28,5,1,4,514,10,Loyal Customers
16368.0,3,2,2416.81,5,1,2,512,8,Potential Loyalist
16369.0,19,3,11986.449999999999,5,1,4,514,10,Loyal Customers
16370.0,83,4,7026.599999999999,4,1,4,414,9,Loyal Customers
16372.0,34,2,1972.06,5,1,2,512,8,Potential Loyalist
16374.0,67,2,2876.63,5,1,2,512,8,Potential Loyalist
16376.0,9,3,7782.24,5,1,4,514,10,Loyal Customers
16377.0,268,1,16072.8,2,1,5,215,8,Potential Loyalist
16378.0,248,3,3108.91,2,1,2,212,5,At Risk
16379.0,5,5,14111.84,5,1,4,514,10,Loyal Customers
16380.0,62,1,16423.32,5,1,5,515,11,Loyal Customers
16383.0,75,2,5398.67,5,1,3,513,9,Loyal Customers
16384.0,90,2,3263.7799999999997,4,1,3,413,8,Potential Loyalist
16385.0,61,3,3212.86,5,1,2,512,8,Potential Loyalist
16386.0,29,4,7498.85,5,1,4,514,10,Loyal Customers
16387.0,323,1,547.64,1,1,1,111,3,At Risk
16389.0,54,5,13976.829999999998,5,1,4,514,10,Loyal Customers
16392.0,270,1,2259.54,2,1,2,212,5,At Risk
16393.0,3,20,14330.67,5,1,4,514,10,Loyal Customers
16394.0,51,9,25195.23,5,1,5,515,11,Loyal Customers
16395.0,61,5,16208.21,5,1,5,515,11,Loyal Customers
16398.0,145,5,9999.98,4,1,4,414,9,Loyal Customers
16399.0,20,2,2867.84,5,1,2,512,8,Potential Loyalist
16400.0,95,1,2074.33,4,1,2,412,7,Potential Loyalist
16401.0,2,19,36493.92,5,1,5,515,11,Loyal Customers
16402.0,265,2,1791.23,2,1,2,212,5,At Risk
16403.0,303,2,991.06,1,1,1,111,3,At Risk
16404.0,71,1,2063.2799999999997,5,1,2,512,8,Potential Loyalist
16405.0,303,2,2087.61,1,1,2,112,4,At Risk
16406.0,19,2,7663.14,5,1,4,514,10,Loyal Customers
16407.0,13,10,12255.82,5,1,4,514,10,Loyal Customers
16409.0,37,5,14763.48,5,1,5,515,11,Loyal Customers
16411.0,20,2,1559.62,5,1,2,512,8,Potential Loyalist
16412.0,54,1,725.31,5,1,1,511,7,Potential Loyalist
16413.0,57,1,1785.69,5,1,2,512,8,Potential Loyalist
16414.0,22,2,406.15,5,1,1,511,7,Potential Loyalist
16415.0,45,1,1993.06,5,1,2,512,8,Potential Loyalist
16416.0,27,4,7511.2,5,1,4,514,10,Loyal Customers
16418.0,45,3,3349.38,5,1,3,513,9,Loyal Customers
16419.0,113,7,5346.13,4,1,3,413,8,Potential Loyalist
16422.0,18,60,379430.63,5,2,5,525,12,Champions
16423.0,25,1,2650.04,5,1,2,512,8,Potential Loyalist
16424.0,192,2,925.02,3,1,1,311,5,At Risk
16425.0,303,1,2349.8,1,1,2,112,4,At Risk
16426.0,3,10,11836.77,5,1,4,514,10,Loyal Customers
16427.0,264,2,1845.82,2,1,2,212,5,At Risk
16428.0,82,1,-13.27,4,1,1,411,6,Potential Loyalist
16429.0,107,1,383.88,4,1,1,411,6,Potential Loyalist
16430.0,58,1,1363.93,5,1,1,511,7,Potential Loyalist
16431.0,214,3,5120.37,3,1,3,313,7,Potential Loyalist
16432.0,65,1,3123.86,5,1,2,512,8,Potential Loyalist
16433.0,29,1,1275.26,5,1,1,511,7,Potential Loyalist
16434.0,30,7,9338.75,5,1,4,514,10,Loyal Customers
16436.0,200,2,12416.76,3,1,4,314,8,Potential Loyalist
16438.0,6,5,5084.2699999999995,5,1,3,513,9,Loyal Customers
16440.0,8,5,20821.14,5,1,5,515,11,Loyal Customers
16441.0,68,2,2163.56,5,1,2,512,8,Potential Loyalist
16442.0,2,3,4471.46,5,1,3,513,9,Loyal Customers
16444.0,47,5,4708.87,5,1,3,513,9,Loyal Customers
16445.0,34,1,1361.49,5,1,1,511,7,Potential Loyalist
16446.0,1,3,501382.52,5,1,5,515,11,Loyal Customers
16447.0,136,1,2528.1,4,1,2,412,7,Potential Loyalist
16448.0,199,1,966.51,3,1,1,311,5,At Risk
16449.0,191,3,4371.05,3,1,3,313,7,Potential Loyalist
16450.0,150,1,2130.56,4,1,2,412,7,Potential Loyalist
16451.0,88,1,1379.58,4,1,1,411,6,Potential Loyalist
16454.0,65,1,26.54,5,1,1,511,7,Potential Loyalist
16455.0,64,7,12013.18,5,1,4,514,10,Loyal Customers
16456.0,100,5,10022.630000000001,4,1,4,414,9,Loyal Customers
16457.0,219,1,1648.76,3,1,2,312,6,Potential Loyalist
16458.0,3,18,18571.38,5,1,5,515,11,Loyal Customers
16460.0,29,3,9803.38,5,1,4,514,10,Loyal Customers
16461.0,178,1,638.4399999999999,3,1,1,311,5,At Risk
16462.0,61,5,265.44,5,1,1,511,7,Potential Loyalist
16463.0,22,7,13051.27,5,1,4,514,10,Loyal Customers
16464.0,20,3,10909.039999999999,5,1,4,514,10,Loyal Customers
16465.0,61,1,7852.66,5,1,4,514,10,Loyal Customers
16466.0,34,7,9640.8,5,1,4,514,10,Loyal Customers
16468.0,75,2,3295.9,5,1,3,513,9,Loyal Customers
16469.0,24,4,3263.06,5,1,3,513,9,Loyal Customers
16470.0,52,5,6058.69,5,1,3,513,9,Loyal Customers
16471.0,11,2,4243.69,5,1,3,513,9,Loyal Customers
16473.0,165,4,2321.24,3,1,2,312,6,Potential Loyalist
16474.0,8,11,10210.36,5,1,4,514,10,Loyal Customers
16475.0,89,4,3827.65,4,1,3,413,8,Potential Loyalist
16476.0,337,1,14.61,1,1,1,111,3,At Risk
16477.0,64,7,15073.83,5,1,5,515,11,Loyal Customers
16478.0,26,3,2635.08,5,1,2,512,8,Potential Loyalist
16479.0,11,2,680.01,5,1,1,511,7,Potential Loyalist
16480.0,76,2,5500.3,4,1,3,413,8,Potential Loyalist
16482.0,16,1,2141.7400000000002,5,1,2,512,8,Potential Loyalist
16483.0,193,1,528.14,3,1,1,311,5,At Risk
16484.0,174,3,2170.2799999999997,3,1,2,312,6,Potential Loyalist
16485.0,78,2,2964.3,4,1,2,412,7,Potential Loyalist
